"","state","fips","date","cases","deaths","daily_cases","daily_cases_avg","daily_deaths","daily_deaths_avg","daily_cases_avg_per","daily_deaths_avg_per","weekly_cases_per100k","weekly_deaths_per100k"
"2359","Nevada","32",2020-05-17,6935,350,125,116.428571428571,1,6.28571428571429,3.77995697063952e-05,2.04071296574404e-06,26.4596987944766,1.42849907602082
"2360","Nevada","32",2020-05-18,7059,364,124,129.571428571429,14,7.42857142857143,4.20665149984055e-05,2.41175168678841e-06,29.4465604988838,1.68822618075188
"2361","Nevada","32",2020-05-19,7169,373,110,122.571428571429,9,7.42857142857143,3.97939028320087e-05,2.41175168678841e-06,27.8557319824061,1.68822618075188
"2362","Nevada","32",2020-05-20,7301,378,132,117,5,6.71428571428571,3.79850890669174e-05,2.17985248613567e-06,26.5895623468422,1.52589674029497
"2363","Nevada","32",2020-05-21,7402,381,101,114,3,6,3.70111124241759e-05,1.94795328548294e-06,25.9077786969231,1.36356729983806
"2364","Nevada","32",2020-05-22,7531,387,129,114,6,6,3.70111124241759e-05,1.94795328548294e-06,25.9077786969231,1.36356729983806
"2365","Nevada","32",2020-05-23,7769,392,238,137,5,6.14285714285714,4.44782666851939e-05,1.99433312561349e-06,31.1347866796357,1.39603318792944
"2366","Nevada","32",2020-05-24,7886,394,117,135.857142857143,2,6.28571428571429,4.41072279641495e-05,2.04071296574404e-06,30.8750595749047,1.42849907602082
"2367","Nevada","32",2020-05-25,7959,396,73,128.571428571429,2,4.57142857142857,4.17418561174916e-05,1.48415488417748e-06,29.2192992822441,1.03890841892424
"2368","Nevada","32",2020-05-26,8059,396,100,127.142857142857,0,3.28571428571429,4.12780577161862e-05,1.06673632300256e-06,28.8946404013303,0.746715426101795
"2369","Nevada","32",2020-05-27,8150,402,91,121.285714285714,6,3.42857142857143,3.93764842708338e-05,1.11311616313311e-06,27.5635389895836,0.779181314193177
"2370","Nevada","32",2020-05-28,8247,410,97,120.714285714286,8,4.14285714285714,3.91909649103116e-05,1.34501536378584e-06,27.4336754372181,0.941510754650089
"2371","Nevada","32",2020-05-29,8375,415,128,120.571428571429,5,4,3.9144585070181e-05,1.2986355236553e-06,27.4012095491267,0.909044866558707
"2372","Nevada","32",2020-05-30,8519,417,144,107.142857142857,2,3.57142857142857,3.47848800979097e-05,1.15949600326366e-06,24.3494160685368,0.81164720228456
"2373","Nevada","32",2020-05-31,8628,419,109,106,2,3.57142857142857,3.44138413768653e-05,1.15949600326366e-06,24.0896889638057,0.81164720228456
"2374","Nevada","32",2020-06-01,8701,420,73,106,1,3.42857142857143,3.44138413768653e-05,1.11311616313311e-06,24.0896889638057,0.779181314193177
"2375","Nevada","32",2020-06-02,8858,420,157,114.142857142857,0,3.42857142857143,3.70574922643065e-05,1.11311616313311e-06,25.9402445850145,0.779181314193177
"2376","Nevada","32",2020-06-03,8950,429,92,114.285714285714,9,3.85714285714286,3.7103872104437e-05,1.25225568352475e-06,25.9727104731059,0.876578978467324
"2377","Nevada","32",2020-06-04,9118,429,168,124.428571428571,0,2.71428571428571,4.03968407537058e-05,8.81216962480379e-07,28.2777885275941,0.616851873736265
"2378","Nevada","32",2020-06-05,9306,436,188,133,7,3,4.31796311615386e-05,9.73976642741472e-07,30.225741813077,0.68178364991903
"2379","Nevada","32",2020-06-06,9494,437,188,139.285714285714,1,2.85714285714286,4.52203441272826e-05,9.27596802610925e-07,31.6542408890978,0.649317761827648
"2380","Nevada","32",2020-06-07,9673,438,179,149.285714285714,1,2.71428571428571,4.84669329364208e-05,8.81216962480379e-07,33.9268530554946,0.616851873736265
"2381","Nevada","32",2020-06-08,9815,442,142,159.142857142857,4,3.14285714285714,5.16671419054285e-05,1.02035648287202e-06,36.1669993338,0.714249538010412
"2382","Nevada","32",2020-06-09,10046,445,231,169.714285714286,3,3.57142857142857,5.5099250075089e-05,1.15949600326366e-06,38.5694750525623,0.81164720228456
"2383","Tennessee","47",2020-03-05,1,0,0,NA,0,NA,NA,NA,NA,NA
"2384","Tennessee","47",2020-03-06,1,0,0,NA,0,NA,NA,NA,NA,NA
"2385","Tennessee","47",2020-03-07,1,0,0,NA,0,NA,NA,NA,NA,NA
"2386","Tennessee","47",2020-03-08,3,0,2,NA,0,NA,NA,NA,NA,NA
"2387","Tennessee","47",2020-03-09,4,0,1,NA,0,NA,NA,NA,NA,NA
"2388","Tennessee","47",2020-03-10,7,0,3,NA,0,NA,NA,NA,NA,NA
"2389","Tennessee","47",2020-03-11,8,0,1,1,0,0,1.46430593216691e-07,0,0.102501415251683,0
"2390","Tennessee","47",2020-03-12,18,0,10,2.42857142857143,0,0,3.5561715495482e-07,0,0.248932008468374,0
"2391","Tennessee","47",2020-03-13,26,0,8,3.57142857142857,0,0,5.22966404345324e-07,0,0.366076483041727,0
"2392","Tennessee","47",2020-03-14,32,0,6,4.42857142857143,0,0,6.48478341388201e-07,0,0.453934838971741,0
"2393","Tennessee","47",2020-03-15,39,0,7,5.14285714285714,0,0,7.53071622257266e-07,0,0.527150135580086,0
"2394","Tennessee","47",2020-03-16,52,0,13,6.85714285714286,0,0,1.00409549634302e-06,0,0.702866847440115,0
"2395","Tennessee","47",2020-03-17,73,0,21,9.42857142857143,0,0,1.38063130747165e-06,0,0.966441915230158,0
"2396","Tennessee","47",2020-03-18,98,0,25,12.8571428571429,0,0,1.88267905564317e-06,0,1.31787533895022,0
"2397","Tennessee","47",2020-03-19,155,0,57,19.5714285714286,0,0,2.86585589581237e-06,0,2.00609912706866,0
"2398","Tennessee","47",2020-03-20,237,0,82,30.1428571428571,0,0,4.41383645267453e-06,0,3.08968551687217,0
"2399","Tennessee","47",2020-03-21,312,2,75,40,2,0.285714285714286,5.85722372866762e-06,4.18373123476259e-08,4.10005661006734,0.0292861186433381
"2400","Tennessee","47",2020-03-22,424,2,112,55,0,0.285714285714286,8.05368262691798e-06,4.18373123476259e-08,5.63757783884259,0.0292861186433381
"2401","Tennessee","47",2020-03-23,522,2,98,67.1428571428571,0,0.285714285714286,9.83176840169208e-06,4.18373123476259e-08,6.88223788118446,0.0292861186433381
"2402","Tennessee","47",2020-03-24,678,2,156,86.4285714285714,0,0.285714285714286,1.26557869851568e-05,4.18373123476259e-08,8.85905088960978,0.0292861186433381
"2403","Tennessee","47",2020-03-25,806,3,128,101.142857142857,1,0.428571428571429,1.48104085710596e-05,6.27559685214388e-08,10.3672859997417,0.0439291779650072
"2404","Tennessee","47",2020-03-26,981,3,175,118,0,0.428571428571429,1.72788099995695e-05,6.27559685214388e-08,12.0951669996986,0.0439291779650072
"2405","Tennessee","47",2020-03-27,1180,6,199,134.714285714286,3,0.857142857142857,1.97262927719056e-05,1.25511937042878e-07,13.8084049403339,0.0878583559300144
"2406","Tennessee","47",2020-03-28,1363,6,183,150.142857142857,0,0.571428571428571,2.19855076386774e-05,8.36746246952518e-08,15.3898553470742,0.0585722372866762
"2407","Tennessee","47",2020-03-29,1569,7,206,163.571428571429,1,0.714285714285714,2.39518613190158e-05,1.04593280869065e-07,16.7663029233111,0.0732152966083453
"2408","Tennessee","47",2020-03-30,1721,13,152,171.285714285714,6,1.57142857142857,2.50814687524017e-05,2.30105217911942e-07,17.5570281266812,0.16107365253836
"2409","Tennessee","47",2020-03-31,2049,13,328,195.857142857143,0,1.57142857142857,2.86794776142975e-05,2.30105217911942e-07,20.0756343300083,0.16107365253836
"2410","Tennessee","47",2020-04-01,2689,23,640,269,10,2.85714285714286,3.93898295752898e-05,4.18373123476259e-07,27.5728807027028,0.292861186433381
"2411","Tennessee","47",2020-04-02,2868,32,179,269.571428571429,9,4.14285714285714,3.9473504199985e-05,6.06641029040576e-07,27.6314529399895,0.424648720328403
"2412","Tennessee","47",2020-04-03,3032,36,164,264.571428571429,4,4.28571428571429,3.87413512339016e-05,6.27559685214388e-07,27.1189458637311,0.439291779650072
"2413","Tennessee","47",2020-04-04,3265,47,233,271.714285714286,11,5.85714285714286,3.97872840425922e-05,8.57664903126331e-07,27.8510988298146,0.600365432188432
"2414","Tennessee","47",2020-04-05,3538,50,273,281.285714285714,3,6.14285714285714,4.11888340062377e-05,8.99502215473957e-07,28.8321838043664,0.62965155083177
"2415","Tennessee","47",2020-04-06,3753,65,215,290.285714285714,15,7.42857142857143,4.25067093451879e-05,1.08777012103827e-06,29.7546965416315,0.761439084726791
"2416","Tennessee","47",2020-04-07,4010,72,257,280.142857142857,7,8.42857142857143,4.10214847568472e-05,1.23420071425496e-06,28.715039329793,0.863940499978475
"2417","Tennessee","47",2020-04-08,4246,83,236,222.428571428571,11,8.57142857142857,3.25703476626268e-05,1.25511937042878e-06,22.7992433638387,0.878583559300144
"2418","Tennessee","47",2020-04-09,4456,95,210,226.857142857143,12,9,3.3218826004015e-05,1.31787533895022e-06,23.2531782028105,0.922512737265151
"2419","Tennessee","47",2020-04-10,4793,104,337,251.571428571429,9,9.71428571428571,3.68377535220846e-05,1.42246861981928e-06,25.7864274654592,0.995728033873496
"2420","Tennessee","47",2020-04-11,4983,107,190,245.428571428571,3,8.57142857142857,3.59382513066106e-05,1.25511937042878e-06,25.1567759146274,0.878583559300144
"2421","Tennessee","47",2020-04-12,5144,107,161,229.428571428571,0,8.14285714285714,3.35953618151436e-05,1.19236340190734e-06,23.5167532706005,0.834654381335136
"2422","Tennessee","47",2020-04-13,5483,114,339,247.142857142857,7,7,3.61892751806964e-05,1.02501415251683e-06,25.3324926264875,0.717509906761784
"2423","Tennessee","47",2020-04-14,5654,123,171,234.857142857143,9,7.28571428571429,3.43902707497485e-05,1.06685146486446e-06,24.0731895248239,0.746796025405122
"2424","Tennessee","47",2020-04-15,5864,135,210,231.142857142857,12,7.42857142857143,3.38463856892293e-05,1.08777012103827e-06,23.6924699824605,0.761439084726791
"2425","Tennessee","47",2020-04-16,6077,142,213,231.571428571429,7,6.71428571428571,3.39091416577508e-05,9.83176840169209e-07,23.7363991604255,0.688223788118446
"2426","Tennessee","47",2020-04-17,6423,146,346,232.857142857143,4,6,3.40974095633151e-05,8.78583559300144e-07,23.8681866943206,0.615008491510101
"2427","Tennessee","47",2020-04-18,6624,148,201,234.428571428571,2,5.85714285714286,3.4327514781227e-05,8.57664903126331e-07,24.0292603468589,0.600365432188432
"2428","Tennessee","47",2020-04-19,6824,151,200,240,3,6.28571428571429,3.51433423720058e-05,9.2042087164777e-07,24.600339660404,0.644294610153439
"2429","Tennessee","47",2020-04-20,6994,156,170,215.857142857143,5,6,3.16080894786314e-05,8.78583559300144e-07,22.125662635042,0.615008491510101
"2430","Tennessee","47",2020-04-21,7317,159,323,237.571428571429,3,5.14285714285714,3.47877252170509e-05,7.53071622257266e-07,24.3514076519357,0.527150135580086
"2431","Tennessee","47",2020-04-22,7681,169,364,259.571428571429,10,4.85714285714286,3.80091982678181e-05,7.1123430990964e-07,26.6064387874727,0.497864016936748
"2432","Tennessee","47",2020-04-23,8169,172,488,298.857142857143,3,4.28571428571429,4.37618287156167e-05,6.27559685214388e-07,30.6332801009317,0.439291779650072
"2433","Tennessee","47",2020-04-24,8618,172,449,313.571428571429,0,3.71428571428571,4.59164503015194e-05,5.43885060519137e-07,32.1415152110636,0.380719542363396
"2434","Tennessee","47",2020-04-25,8918,179,300,327.714285714286,7,4.42857142857143,4.79873972627269e-05,6.48478341388201e-07,33.5911780839088,0.453934838971741
"2435","Tennessee","47",2020-04-26,9435,182,517,373,3,4.42857142857143,5.46186112698256e-05,6.48478341388201e-07,38.2330278888779,0.453934838971741
"2436","Tennessee","47",2020-04-27,9739,184,304,392.142857142857,2,4,5.74217111971165e-05,5.85722372866762e-07,40.1951978379816,0.410005661006734
"2437","Tennessee","47",2020-04-28,9974,190,235,379.571428571429,6,4.42857142857143,5.5580869453821e-05,6.48478341388201e-07,38.9066086176747,0.453934838971741
"2438","Tennessee","47",2020-04-29,10255,196,281,367.714285714286,6,3.85714285714286,5.38446209913945e-05,5.6480371669295e-07,37.6912346939762,0.395362601685065
"2439","Tennessee","47",2020-04-30,10506,200,251,333.857142857143,4,4,4.88868994782009e-05,5.85722372866762e-07,34.2208296347406,0.410005661006734
"2440","Tennessee","47",2020-05-01,11781,205,1275,451.857142857143,5,4.71428571428571,6.61657094777703e-05,6.90315653735827e-07,46.3159966344392,0.483220957615079
"2441","Tennessee","47",2020-05-02,12376,210,595,494,5,4.42857142857143,7.23367130490452e-05,6.48478341388201e-07,50.6356991343316,0.453934838971741
"2442","Tennessee","47",2020-05-03,12871,211,495,490.857142857143,1,4.14285714285714,7.18765026132213e-05,6.06641029040576e-07,50.3135518292549,0.424648720328403
"2443","Tennessee","47",2020-05-04,13283,216,412,506.285714285714,5,4.57142857142857,7.41357174799931e-05,6.69396997562014e-07,51.8950022359952,0.46857789829341
"2444","Tennessee","47",2020-05-05,13555,225,272,511.571428571429,9,5,7.49097077584242e-05,7.32152966083453e-07,52.4367954308969,0.512507076258417
"2445","Tennessee","47",2020-05-06,13737,237,182,497.428571428571,12,5.85714285714286,7.28387607972167e-05,8.57664903126331e-07,50.9871325580517,0.600365432188432
"2446","Tennessee","47",2020-05-07,14108,238,371,514.571428571429,1,5.42857142857143,7.53489995380742e-05,7.94908934604892e-07,52.744299676652,0.556436254223424
"2447","Tennessee","47",2020-05-08,14276,240,168,356.428571428571,2,5,5.21920471536633e-05,7.32152966083453e-07,36.5344330075643,0.512507076258417
"2448","Tennessee","47",2020-05-09,14675,241,399,328.428571428571,1,4.42857142857143,4.8091990543596e-05,6.48478341388201e-07,33.6643933805172,0.453934838971741
"2449","Tennessee","47",2020-05-10,15060,242,385,312.714285714286,1,4.42857142857143,4.57909383644765e-05,6.48478341388201e-07,32.0536568551336,0.453934838971741
"2450","Tennessee","47",2020-05-11,15423,248,363,305.714285714286,6,4.57142857142857,4.47659242119597e-05,6.69396997562014e-07,31.3361469483718,0.46857789829341
"2451","Tennessee","47",2020-05-12,15777,264,354,317.428571428571,16,5.57142857142857,4.64812540182124e-05,8.15827590778705e-07,32.5368778127487,0.571079313545093
"2452","Tennessee","47",2020-05-13,16261,271,484,360.571428571429,7,4.85714285714286,5.27986881827039e-05,7.1123430990964e-07,36.9590817278927,0.497864016936748
"2453","Tennessee","47",2020-05-14,16588,284,327,354.285714285714,13,6.57142857142857,5.18782673110561e-05,9.62258183995396e-07,36.3147871177393,0.673580728796777
"2454","Tennessee","47",2020-05-15,16917,288,329,377.285714285714,4,6.85714285714286,5.524617095504e-05,1.00409549634302e-06,38.672319668528,0.702866847440115
"2455","Tennessee","47",2020-05-16,17204,292,287,361.285714285714,4,7.28571428571429,5.29032814635729e-05,1.06685146486446e-06,37.0322970245011,0.746796025405122
"2456","Tennessee","47",2020-05-17,17391,293,187,333,1,7.28571428571429,4.8761387541158e-05,1.06685146486446e-06,34.1329712788106,0.746796025405122
"2457","Tennessee","47",2020-05-18,17767,296,376,334.857142857143,3,6.85714285714286,4.90333300714175e-05,1.00409549634302e-06,34.3233310499923,0.702866847440115
"2458","Tennessee","47",2020-05-19,18301,301,534,360.571428571429,5,5.28571428571429,5.27986881827039e-05,7.73990278431079e-07,36.9590817278927,0.541793194901755
"2459","Tennessee","47",2020-05-20,18534,309,233,324.714285714286,8,5.42857142857143,4.75481054830768e-05,7.94908934604892e-07,33.2836738381538,0.556436254223424
"2460","Tennessee","47",2020-05-21,18970,313,436,340.285714285714,4,4.14285714285714,4.98282390060224e-05,6.06641029040576e-07,34.8797673042157,0.424648720328403
"2461","Tennessee","47",2020-05-22,19364,315,394,349.571428571429,2,3.85714285714286,5.11879516573203e-05,5.6480371669295e-07,35.8315661601242,0.395362601685065
"2462","Tennessee","47",2020-05-23,19765,325,401,365.857142857143,10,4.71428571428571,5.3572678461135e-05,6.90315653735827e-07,37.5008749227945,0.483220957615079
"2463","Tennessee","47",2020-05-24,20116,332,351,389.285714285714,7,5.57142857142857,5.70033380736403e-05,8.15827590778705e-07,39.9023366515482,0.571079313545093
"2464","Tennessee","47",2020-05-25,20533,334,417,395.142857142857,2,5.42857142857143,5.78610029767666e-05,7.94908934604892e-07,40.5027020837366,0.556436254223424
"2465","Tennessee","47",2020-05-26,20960,339,427,379.857142857143,5,5.42857142857143,5.56227067661686e-05,7.94908934604892e-07,38.935894736318,0.556436254223424
"2466","Tennessee","47",2020-05-27,21360,353,400,403.714285714286,14,6.28571428571429,5.91161223471954e-05,9.2042087164777e-07,41.3812856430368,0.644294610153439
"2467","Tennessee","47",2020-05-28,21763,352,403,399,-1,5.57142857142857,5.84258066934596e-05,8.15827590778705e-07,40.8980646854217,0.571079313545093
"2468","Tennessee","47",2020-05-29,22199,356,436,405,4,5.85714285714286,5.93043902527597e-05,8.57664903126331e-07,41.5130731769318,0.600365432188432
"2469","Tennessee","47",2020-05-30,22676,360,477,415.857142857143,4,5,6.08942081219695e-05,7.32152966083453e-07,42.6259456853786,0.512507076258417
"2470","Tennessee","47",2020-05-31,22832,360,156,388,0,4,5.6815070168076e-05,5.85722372866762e-07,39.7705491176532,0.410005661006734
"2471","Tennessee","47",2020-06-01,23242,361,410,387,1,3.85714285714286,5.66686395748593e-05,5.6480371669295e-07,39.6680477024015,0.395362601685065
"2472","Tennessee","47",2020-06-02,24498,378,1256,505.428571428571,17,5.57142857142857,7.40102055429502e-05,8.15827590778705e-07,51.8071438800651,0.571079313545093
"2473","Tennessee","47",2020-06-03,25024,386,526,523.428571428571,8,4.71428571428571,7.66459562208506e-05,6.90315653735827e-07,53.6521693545955,0.483220957615079
"2474","Tennessee","47",2020-06-04,25374,401,350,515.857142857143,15,7,7.55372674436386e-05,1.02501415251683e-06,52.876087210547,0.717509906761784
"2475","Tennessee","47",2020-06-05,25799,405,425,514.285714285714,4,7,7.53071622257266e-05,1.02501415251683e-06,52.7150135580086,0.717509906761784
"2476","Tennessee","47",2020-06-06,26359,413,560,526.142857142857,8,7.57142857142857,7.70434106881531e-05,1.10868877721209e-06,53.9303874817072,0.77608214404846
"2477","Tennessee","47",2020-06-07,26811,414,452,568.428571428571,1,7.71428571428571,8.32353329156017e-05,1.1296074333859e-06,58.2647330409212,0.790725203370129
"2478","Tennessee","47",2020-06-08,27217,417,406,567.857142857143,3,8,8.31516582909065e-05,1.17144474573352e-06,58.2061608036345,0.820011322013467
"2479","Tennessee","47",2020-06-09,27865,430,648,481,13,7.42857142857143,7.04331153372282e-05,1.08777012103827e-06,49.3031807360597,0.761439084726791
"2480","Hawaii","15",2020-03-06,1,0,0,NA,0,NA,NA,NA,NA,NA
"2481","Hawaii","15",2020-03-07,1,0,0,NA,0,NA,NA,NA,NA,NA
"2482","Hawaii","15",2020-03-08,2,0,1,NA,0,NA,NA,NA,NA,NA
"2483","Hawaii","15",2020-03-09,2,0,0,NA,0,NA,NA,NA,NA,NA
"2484","Hawaii","15",2020-03-10,2,0,0,NA,0,NA,NA,NA,NA,NA
"2485","Hawaii","15",2020-03-11,2,0,0,NA,0,NA,NA,NA,NA,NA
"2486","Hawaii","15",2020-03-12,2,0,0,0.142857142857143,0,0,1.00896933378966e-07,0,0.070627853365276,0
"2487","Hawaii","15",2020-03-13,2,0,0,0.142857142857143,0,0,1.00896933378966e-07,0,0.070627853365276,0
"2488","Hawaii","15",2020-03-14,4,0,2,0.428571428571429,0,0,3.02690800136897e-07,0,0.211883560095828,0
"2489","Hawaii","15",2020-03-15,7,0,3,0.714285714285714,0,0,5.04484666894828e-07,0,0.35313926682638,0
"2490","Hawaii","15",2020-03-16,10,0,3,1.14285714285714,0,0,8.07175467031725e-07,0,0.565022826922208,0
"2491","Hawaii","15",2020-03-17,14,0,4,1.71428571428571,0,0,1.21076320054759e-06,0,0.847534240383311,0
"2492","Hawaii","15",2020-03-18,16,0,2,2,0,0,1.41255706730552e-06,0,0.988789947113863,0
"2493","Hawaii","15",2020-03-19,26,0,10,3.42857142857143,0,0,2.42152640109518e-06,0,1.69506848076662,0
"2494","Hawaii","15",2020-03-20,37,0,11,5,0,0,3.5313926682638e-06,0,2.47197486778466,0
"2495","Hawaii","15",2020-03-21,48,0,11,6.28571428571429,0,0,4.43946506867449e-06,0,3.10762554807214,0
"2496","Hawaii","15",2020-03-22,56,0,8,7,0,0,4.94394973556932e-06,0,3.46076481489852,0
"2497","Hawaii","15",2020-03-23,77,0,21,9.57142857142857,0,0,6.7600945363907e-06,0,4.73206617547349,0
"2498","Hawaii","15",2020-03-24,90,0,13,10.8571428571429,0,0,7.66816693680139e-06,0,5.36771685576097,0
